region code,code of the territorial agency,name of the territorial agency,postal address,chief's full name,telephone number,fax,phone of help service,phone of help service 2,working hours of the territorial agency,territory of service
48,17,"Липецкое РОСП УФССП России по Липецкой области","398043, Россия, , , г. Липецк, , ул. Валентины Терешковой, д. 14, корп. 3, ","Болдырева Ольга Федеровна",+7(4742)36-89-66,,+7(4742)36-89-64,+74742368997,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",42640000
48,18,"Становлянское РОСП УФССП России по Липецкой области","398710, ЛИПЕЦКАЯ ОБЛАСТЬ, СТАНОВЛЯНСКИЙ РАЙОН, С. СТАНОВОЕ, УЛ.СОВЕТСКАЯ, Д. 30","Малютин Владимир Викторович",+7(47476)2-17-26,+7(47476)2-17-26,+7(47476)2-17-26,+74742368997,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",42642452
48,19,"Тербунское РОСП УФССП России по Липецкой области","399540, Россия, Липецкая обл., , , с. Тербуны, ул. Ленина, д. 102, , ","Яцких Екатерина Владимировна",+7(47474)2-19-41,+7(47474)2-19-41,+7(47474)2-19-41,+74742368997,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",42645458
48,20,"Усманское РОСП УФССП России по Липецкой области","399373, ЛИПЕЦКАЯ ОБЛАСТЬ, УСМАНСКИЙ РАЙОН, Г. УСМАНЬ, УЛ. СВОБОДНАЯ,  Д. 74","Сурова Наталия Николаевна",+7(47472)4-04-68,+7(47472)4-04-68,+7(47472)4-04-68,+74742368997,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",42648101
48,21,"Хлевенское РОСП УФССП России по Липецкой области","399260, ЛИПЕЦКАЯ ОБЛАСТЬ, ХЛЕВЕНСКИЙ РАЙОН, С. ХЛЕВНОЕ, УЛ. 50 ЛЕТ ОКТЯБРЯ, Д. 6","Тихонова Светлана Сергеевна",+7(47477)2-12-43,+7(47477)2-12-43,+7(47477)2-12-43,+74742368997,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",42652453
48,22,"Чаплыгинское РОСП УФССП России по Липецкой области","399900, ЛИПЕЦКАЯ ОБЛАСТЬ, ЧАПЛЫГИНСКИЙ РАЙОН, Г. ЧАПЛЫГИН, УЛ. ВОЛОДАРСКОГО, Д. 46","Войненкова Дарья Игоревна",+7(47475)2-19-45,+7(47475)2-19-45,+7(47475)2-19-45,+74742368997," Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",42656101
48,23,"Специализированное отделение по обеспечению установленного порядка деятельности судов г. Липецка","398043, Россия, , , г. Липецк, , ул. Валентины Терешковой, д. 14, корп. 3, ","Насонов Сергей Николаевич",+7(4742)36-88-13,,,+74742368997,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",42701000
48,24,"Отделение оперативного дежурства","398043, Россия, , , г. Липецк, , ул. Валентины Терешковой, д. 14, корп. 6, ","Шпинев Вадим Игоревич",+7(4742)36-88-16,+7(4742)35-51-36,,+74742368997,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",42701000
48,25,"МО по ВИП УФССП России по Липецкой области","398043, Россия, , , г. Липецк, , ул. Валентины Терешковой, д. 14, корп. 3, ","Леонова Дарья Вячеславовна",+7(4742)36-89-45,+7(4742)36-89-45,+7(4742)36-89-45,+74742368997,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",42701000
48,26,"Межрайонное отделение по розыску должников, их имущества и розыску детей","398043, Россия, , , г. Липецк, , ул. Валентины Терешковой, д. 14, корп. 3, ","Паринов Алексей Игоревич",+7(4742)36-89-94,+7(4742)35-51-35,,+74742368997,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",42701000
48,27,"Отделение специального назначения","398043, Россия, , , г. Липецк, , ул. Валентины Терешковой, д. 14, корп. 6, ","Вьюнов Николай Вячеславович",+7(4742)36-88-16,+7(4742)35-51-36,,+74742368997,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",42701000
49,0,"УФССП России по Магаданской области","685000, Россия, Магаданская обл., , г. Магадан, , ул. Дзержинского, 1, ,","Фирманов Анатолий Александрович","7(4132) 65-53-50","(4132) 64-96-85",+7(4132)60-68-50,+74132609096,"Чт с 16.00 до 20.00, первая суббота месяца с 10.00 до 13.00",44701000
49,2,"Межрайонное отделение судебных приставов по исполнению особо сложных исполнительных производств","685000, г.Магадан, ул.Дзержинского, д.1","Манджиев Бадма Анджаевич","(4132) 65-03-28",,+7(4132)65-03-22,+74132609096,"Вт с 10.00 до 15.00, Чт с 16.00 до 20.00",44701000
49,3,"Ольское РОСП","685910, Ольский р-н, Магаданская обл., п.Ола, ул.Лесная, д.5А","Биктимиров Максим Салаватович","(41341) 2-54-15","(41341) 2-54-15",+7(41341)2-54-15,+74132609096,"Вт с 10.00 до 15.00, Чт с 16:00 до 20:00",44702000
49,4,"Хасынское РОСП","686110, Хасынский р-н, Магаданская обл., п.Палатка, ул.Центральная, д.51","Шибанова Татьяна Ивановна","(41342) 9-30-75",,+7(41342)9-30-74,+74132609096,"Вт с 10.00 до 15.00, Чт с 16.00 до 20.00",44719000
49,5,"Омсукчанское РОСП","686410, Омсукчанский р-н, Магаданская обл., п.Омсукчан, ул.Ленина, д.33","Васкеев Санал Николаевич","(41346) 9-26-32","(41346) 9-11-20",+7(41346)9-26-32,+74132609096,"Вт с 10.00 до 15.00, Чт с 16.00 до 20.00",44704000
49,6,"Тенькинское РОСП","686050, Тенькинский р-н, Магаданская обл., п.Усть-Омчуг, ул.Тенькинская, д.20","Григорьева Олеся Сергеевна","(41344) 2-39-56","(41344) 2-39-56",+7(41344)2-29-55,+74132609096,"Вт с 10.00 до 15.00, Чт с 16.00 до 20.00",44716000
49,7,"Сусуманское РОСП","686314, СУСУМАНСКИЙ Р-Н, МАГАДАНСКАЯ ОБЛ., Г.СУСУМАН, УЛ.ЛЕНИНА, Д.28","Бурашникова Елена Валериевна","(41345) 2-31-42","(41345) 2-34-16",+7(41345)2-34-16,+74132609096,"Вт с 10.00 до 15.00, Чт с 16.00 до 20.00",44713000
49,8,"Ягоднинское РОСП","686230, Ягоднинский р-н, Магаданская обл., п.Ягодное, ул.Набережная, д.8","Морозова Ольга Остаповна","(41343) 2-23-95","(41343) 2-23-95",+7(41343)2-22-28,+74132609096,"Вт с 10.00 до 15.00, Чт с 16.00 до 20.00",44722000
49,9,"Среднеканское РОСП","686160, СРЕДНЕКАНСКИЙ Р-Н, МАГАДАНСКАЯ ОБЛ., П.СЕЙМЧАН, УЛ.СОВЕТСКАЯ, Д.8","Кавцевич Татьяна Александровна","(41347) 9-56-70","(41347) 9-56-70",+7(41347)9-56-70,+74132609096,"Вт с 10.00 до 15.00, Чт с 16.00 до 20.00",44710000
49,10,"Северо-Эвенское РОСП","686430, Северо-эвенский р-н, Магаданская обл., п.Эвенск, ул.Чубарова, д.14","Юринская Оксана Анатольевна","(41348) 2-23-24","(41348) 2-23-24",+7(41348)2-23-24,+74132609096,"Вт с 10.00 до 15.00, Чт с 16.00 до 20.00",44707000
49,11,ООД,"685000, г.Магадан, пр.Карла Маркса, д.60","Волошин Сергей Николаевич","(4132) 65-41-70","(4132) 65-41-70",,+74132609096,"Вт с 10.00 до 15.00, Чт с 16.00 до 20.00",44701000
49,12,"Магаданское ОСП по ОУПДС","685000, г.Магадан, пр.Карла Маркса, д.60","Пронин Роман Иванович","(4132) 65-41-70","(4132) 65-41-70",,+74132609096,"Вт с 10.00 до 15.00, Чт с 16.00 до 20.00",44701000
49,13,"Магаданское ГОСП № 1","685000, г.Магадан, ул. Дзержинского, д.1","Петровская Наталья Владимировна","(4132) 65-03-11","(4132) 65-53-50",+7(4132)60-92-75,+74132609096,"Вт с 10.00 до 15.00, Чт с 16.00 до 20.00",44701000
49,14,"Магаданское ГОСП № 2","685000, г.Магадан, ул.Дзержинского, д.1","Виниченко Ирина Владимировна","(4132) 65-03-18",,+7(4132)64-96-84,+74132609096,"Вт с 10.00 до 15.00; Чт с 16.00 до 20.00",44701000
50,0,"ГУФССП России по Московской области","143400, Московская область, г. Красногорск, ул. Речная, д. 8","Коновалов Николай Викторович",+74955805900,+74955805940,+7(495)580-59-50,+7(495)580-59-31,"Чт с 14.00 до 18.00",46000000
50,1,"ОСП по Балашихинскому району и г. Железнодорожному ГУФССП России по Московской области","143912, Московская область, г.Балашиха, ул.Советская, д.34","Гасанов Роман Авазович",+74955218865,+74955218865,+7(495)580-59-50,+7(495)580-59-31,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",46704000
50,2,"ОСП по Волоколамскому, Лотошинскому и Шаховскому районам ГУФССП России по Московской области","143600, Московская область, г.Волоколамск, ул.Советская, д.9/9","Киреенков Евгений Геннадьевич",+74963621487,+74963622469,+7(495)580-59-50,+7(495)580-59-31,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",46708000
50,3,"Воскресенское РОСП ГУФССП России по Московской области","140200, Московская область, г.Воскресенск, ул.Советская, д.8","Котова Алия Этгемовна",+74964411022,+74964411022,+7(495)580-59-50,+7(495)580-59-31,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",46710000
50,4,"Дмитровское РОСП ГУФССП России по Московской области","141800, Московская область, г.Дмитров, ул.Бирлово Поле, д.5","Понькин Дмитрий Леонидович",+74962279922,+74962255207,+7(495)580-59-50,+7(495)580-59-31,"Вт с 09.00 до 15.00, Чт с 14.00 до 18.00",46715000
50,5,"Долгопрудненское ГОСП ГУФССП России по Московской области","141707, Россия, Московская обл., , г. Долгопрудный, , Лихачевское ш., д. 8, корп. 2, ","Солина Ольга Александровна",+79104519506,,+7(495)580-59-50,+7(495)580-59-31,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",46716000
50,6,"Домодедовское ГОСП ГУФССП России по Московской области","142032, Россия, Московская обл., , г. Домодедово, с. Константиново, ул. Центральная, д. 26, корп. Б, ","Ковалев Валентин Иванович",+7(496)794-88-70,+7(496)794-88-70,+7(495)580-59-50,+7(495)580-59-31,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",46709000
50,7,"Дубненское ГОСП ГУФССП России по Московской области","141980, Московская область, г.Дубна, ул.Мира, д.5/17","Сысоева Ирина Владимировна",+74962140228,+74962140228,+7(495)580-59-50,+7(495)580-59-31,"Вт с 09.00 до 15.00, Чт с 14.00 до 18.00",46718000
