region code,code of the territorial agency,name of the territorial agency,postal address,chief's full name,telephone number,fax,phone of help service,phone of help service 2,working hours of the territorial agency,territory of service
51,24,"МОСП по розыску должников и их имущества по г. Мурманску, Кольскому р-ну и ЗАТО г. Североморск","183038, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ","Талыгин Денис Альбертович",+7(8152)40-22-72,+7(8152)42-08-55,+7(8152)40-22-72,,"вторник с 09:00 до 15:00, четверг с 14:00 до 18:00","г. Мурманск,  Кольский район,  г. Североморск с подведомственной территорией"
51,915,"Финансово-экономический отдел","183038, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ","Бурая Ирина Юрьевна",,,+7(8152)42-86-93,,"понедельник с 09:00 до 13:00, с 14:00 до 18:00","Мурманская область"
51,25,"СО по ОУПД Мурманского областного и арбитражного судов","183038, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ","Мартыненко Борис Константинович",+7(8152)40-22-26,+7(8152)42-08-55,+7(8152)40-22-26,,"вторник с 09:00 до 15:00, четверг с 14:00 до 18:00","г. Мурманск"
51,26,"ОСП по ВАП по г. Мурманску","183012, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ","Кузьмина Татьяна Борисовна",+7(8152)40-22-01,+7(8152)40-22-01,+7(8152)40-22-01,,"вторник с 09:00 до 13:00, среда с 09.00 до 13:00, с 14:00 до 18:00, четверг с 13:00 до 18:00",г.Мурманск
51,27,"Отделение специального назначения","183012, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ","Андреев Юрий Евгеньевич",+7(8152)42-08-55,+7(8152)42-08-55,+7(8152)42-08-55,,"вторник с 09:00 до 15:00, четверг с 14:00 до 18:00","г. Мурманск"
51,901,"Отдел организации исполнительного производства","183038, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ","Гонштейн Елена Андреевна",,,+7(8152)42-86-93,,"понедельник с 09:00 до 13:00, с 14:00 до 18:00","Мурманская область"
51,903,"Отделение организации обеспечения установленного порядка деятельности судов","183038, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ","Нечмоглод Михаил Константинович",,,+7(8152)42-86-93,,"понедельник с 09:00 до 13:00, с 14:00 до 18:00","Мурманская область"
51,904,"Отделение организации дознания","183038, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ","Мухин Александр Сергеевич",,,+7(8152)42-86-93,,"понедельник с 09:00 до 13:00, с 14:00 до 18:00","Мурманская область"
51,905,"Отдел организационно-контрольной работы, документационного обеспечения и работы с обращениями граждан и организаций","183038, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ","Ярощук Владимир Григорьевич",,,+7(8152)42-86-93,,"понедельник с 09:00 до 13:00, с 14:00 до 18:00","Мурманская область"
51,907,"Отдел правового обеспечения и ведения государственного реестра и контроля за деятельностью юридических лиц, осуществляющих функции по возврату просроченной задолженности","183038, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ","Пахомов Роллан Магдадович",,,+7(8152)42-86-93,,"понедельник с 09:00 до 13:00, с 14:00 до 18:00","Мурманская область"
51,908,"Отдел материально-технического обеспечения","183038, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ","Черников Сергей Федорович",,,+7(8152)42-86-93,,"понедельник с 09:00 до 13:00, с 14:00 до 18:00","Мурманская область"
51,909,"Отдел государственной службы и кадров","183038, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ","Литвинова Марина Альбертовна",,,+7(8152)42-86-93,,"понедельник с 09:00 до 13:00, с 14:00 до 18:00","Мурманская область"
51,911,"Отдел информатизации и обеспечения информационной безопасности","183038, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ","Искра Сергей Леонидович",,,+7(8152)42-86-93,,"понедельник с 09:00 до 13:00, с 14:00 до 18:00","Мурманская область"
51,912,"Отделение собственной безопасности","183038, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ","Лесин Сергей Васильевич",,,+7(8152)42-86-93,,"понедельник с 09:00 до 13:00, с 14:00 до 18:00","Мурманская область"
51,913,"Отдельные должности (по взаимодействию со средствами массовой информации)","183038, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ",,,,+7(8152)42-86-93,,"понедельник с 09:00 до 13:00, с 14:00 до 18:00","Мурманская область"
51,914,"Отделение организации исполнительного розыска, реализации имущества должников","183038, Россия, Мурманская обл., , г. Мурманск, , ул. Карла Либкнехта, д. 46, корп. 2, ","Пуганова Юлия Николаевна",,,+7(8152)42-86-93,,"понедельник с 09:00 до 13:00, с 14:00 до 18:00","Мурманская область"
